"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        All dataset that belong to a published collection can be retrieved with `get_all_mapped_datasets`
        ","9","test_get_all_datasets_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestGetDataset","test_business","",""
"","15","test__create_h5ad_data_file__non_h5ad_raises_exception","tests.unit.processing","Fri Dec 06 20:24:51 GMT 2024","passed","Fri Dec 06 20:24:52 GMT 2024","TestH5ADDataFile","test_h5ad_data_file","",""
"","8","test_create_empty_dataset_version_for_current_dataset","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","13","test_patch_revision_dataset_owner_202","tests.unit.backend.layers.api","Fri Dec 06 20:22:54 GMT 2024","passed","Fri Dec 06 20:22:54 GMT 2024","TestPatchDataset","test_curation_api","",""
"
        Reupload a published dataset during a revision
        ","11","test__reupload_published_dataset_during_revision__202","tests.unit.backend.layers.api","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestCollectionPutUploadLink","test_portal_api","",""
"","2264","test_cell_type_orderings","tests.unit.wmg_processing","Fri Dec 06 20:22:55 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","CellTypeOrderingTests","test_cell_type_ordering","",""
"
        Test Dataset deletes when tombstoning a public Collection with published and updated Datasets in an outstanding
        Revision
        ","13","test__delete_datasets_from_public_access_bucket","tests.unit.backend.layers.business","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","TestCollectionUtilities","test_business","",""
"","138","test__query_total_cell_count_per_cell_type","tests.unit.backend.wmg.api","Fri Dec 06 20:23:41 GMT 2024","passed","Fri Dec 06 20:23:41 GMT 2024","WmgApiV2Tests","test_v2","",""
"","0","test_type_inference[parameters77]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"
        Given a dataset version id, return the DatasetVersion IF its been part of a published CollectionVersion
        ","39","test_get_prior_published_dataset_version","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestGetDataset","test_business","",""
"","5","test_concurrency","tests.unit.backend.layers.business","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","TestConcurrentUpdates","test_business","",""
"
        Starting a revision on a revision.
        ","26","test__revision__403","tests.unit.backend.layers.api","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestRevision","test_portal_api","",""
"","309","test__query_all_indexed_dims_multi_valued__returns_correct_result","tests.unit.backend.wmg.api.common","Fri Dec 06 20:23:25 GMT 2024","passed","Fri Dec 06 20:23:25 GMT 2024","ExpressionDotPlotTest","test_expression_dotplot","",""
"","0","test_type_inference[parameters39]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","23","test__slash_in_attribute_name","tests.unit.processing","Fri Dec 06 20:24:52 GMT 2024","passed","Fri Dec 06 20:24:52 GMT 2024","TestH5ADDataFile","test_h5ad_data_file","",""
"","1","test_with_mixed_collection_types","tests.unit.processing.schema_migration","Fri Dec 06 20:24:49 GMT 2024","passed","Fri Dec 06 20:24:49 GMT 2024","TestGatherCollections","test_gather_collections","",""
"","4","test_post_datasets_nonexistent_collection_403","tests.unit.backend.layers.api","Fri Dec 06 20:22:55 GMT 2024","passed","Fri Dec 06 20:22:55 GMT 2024","TestPostDataset","test_curation_api","",""
"","1","test_delete_artifacts_artifact_type_doesnt_match_regex","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestDeleteDataset","test_business","",""
"","0","test__link__OK[protocol-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","","test_validation","",""
"","1","test_type_inference[parameters61]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"
        Calling DELETE /collections/:collection_id/datasets/:dataset_id should return a 403 in all cases with auth
        credentials, and a 401 without auth credentials
        ","14","test__delete_dataset_by_version_id","tests.unit.backend.layers.api","Fri Dec 06 20:22:54 GMT 2024","passed","Fri Dec 06 20:22:54 GMT 2024","TestDeleteDataset","test_curation_api","",""
"","0","test_type_inference[parameters92]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","0","test_session_refresh","tests.unit.backend.layers.common","Fri Dec 06 20:22:59 GMT 2024","skipped","Fri Dec 06 20:22:59 GMT 2024","TestSession","test_auth0_manager","",""
"","1","test_create_batch_job_definition_parameters","tests.unit.processing","Fri Dec 06 20:25:33 GMT 2024","passed","Fri Dec 06 20:25:33 GMT 2024","","test_process_download","",""
"","0","test_type_inference[parameters10]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","2","test__list_collection_options__no_allow","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestCollection","test_portal_api","",""
"
        A collection where a link isn't a http URI cannot be created
        ","0","test_create_collection_with_bad_links_fail","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestCreateCollection","test_business","",""
"
        ProcessValidate should:
        1. Download the h5ad artifact
        2. Set upload status to UPLOADED
        3. upload the original file to S3
        ","7","test_process_download_success","tests.unit.processing","Fri Dec 06 20:25:33 GMT 2024","passed","Fri Dec 06 20:25:33 GMT 2024","TestProcessDownload","test_process_download","",""
"
        Removing a dataset from a published collection should fail
        ","8","test_remove_dataset_from_published_collection_fail","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","28","test_delete_collection_revision__ok","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestCollectionDeletion","test_portal_api","",""
"","0","test__link__OK[doi-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","","test_validation","",""
"
        Asserts a CrossrefFetchException if the GET request fails for any reason
        ","1","test__provider_throws_exception_if_request_fails","tests.unit.backend.common","Fri Dec 06 20:23:07 GMT 2024","passed","Fri Dec 06 20:23:07 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"","0","test_register_pos","tests.unit.backend.layers.utils","Fri Dec 06 20:23:06 GMT 2024","passed","Fri Dec 06 20:23:06 GMT 2024","TestRegisteredSources","test_uri","",""
"
        A dataset can be replaced from a collection version by calling `ingest_dataset`
        and specifying an existing dataset_version_id
        ","8","test_replace_dataset_in_unpublished_collection_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","2","test_report","tests.unit.processing.schema_migration","Fri Dec 06 20:24:49 GMT 2024","passed","Fri Dec 06 20:24:49 GMT 2024","","test_report","",""
"
        Given a canonical dataset id, return all its DatasetVersions that have been part of published CollectionVersions
        ","36","test_get_prior_published_versions_for_dataset","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestGetDataset","test_business","",""
"
        A Collection can be tombstoned
        ","6","test_tombstone_collection_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","0","test__link__INVALID[data_source-google.com]","tests.unit.backend.layers.common","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","","test_validation","",""
"","14","test_update_metadata__missing_cxg","tests.unit.processing","Fri Dec 06 20:24:50 GMT 2024","passed","Fri Dec 06 20:24:50 GMT 2024","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","9","test_trigger_dataset_artifact_update__with_new_dataset_version_id","tests.unit.backend.layers.business","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","TestDatasetArtifactMetadataUpdates","test_business","",""
"","3","test_get_private_datasets_403","tests.unit.backend.layers.api","Fri Dec 06 20:22:54 GMT 2024","passed","Fri Dec 06 20:22:54 GMT 2024","TestGetDatasets","test_curation_api","",""
"
    Test the cropping method to ensure the image is cropped to a square
    ","0","test__crop_to_aspect_ratio[55-30]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_spatial_assets_utils","",""
"
    Test case to verify that a KeyError is raised when passing invalid input metadata
    ","0","test__invalid_input_metadata_copy","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_spatial_assets_utils","",""
"","8","test__list_collection__ok","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestCollection","test_portal_api","",""
"","1","test_log_suppressed__missed","tests.unit.processing","Fri Dec 06 20:25:33 GMT 2024","passed","Fri Dec 06 20:25:33 GMT 2024","","test_logger","",""
"","31","test_value_of_unknown_secret_raises_exception","tests.unit.backend.layers.utils","Fri Dec 06 20:23:06 GMT 2024","passed","Fri Dec 06 20:23:06 GMT 2024","TestAwsSecret","test_aws_secret","",""
"","0","test_sanitize_api_query_dict[input_query1-expected_sanitized_query1]","tests.unit.backend.wmg.api.common","Fri Dec 06 20:23:27 GMT 2024","passed","Fri Dec 06 20:23:27 GMT 2024","","test_wmg_api_helpers","",""
"
        Given a canonical collection with a published version and an unpublished version where is_auto_version is True,
        creating another unpublished collection version where is_auto_version is True will fail.
        ","12","test_create_collection_version_multiple_auto_versions_true_fails","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","1","test_dataset_migrate_revision","tests.unit.processing.schema_migration","Fri Dec 06 20:24:49 GMT 2024","passed","Fri Dec 06 20:24:49 GMT 2024","TestDatasetMigrate","test_dataset_migrate","",""
"","4","test__cancel_dataset_download__user_not_logged_in","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestDataset","test_portal_api","",""
"","55","test__filter_request_with_filter_dims__returns_valid_filter_dims__base_case","tests.unit.backend.wmg.api","Fri Dec 06 20:23:27 GMT 2024","passed","Fri Dec 06 20:23:27 GMT 2024","WmgApiV2Tests","test_v2","",""
"","2056","test_value_of_existing_deleted_secret_raises_exception","tests.unit.backend.layers.utils","Fri Dec 06 20:23:04 GMT 2024","passed","Fri Dec 06 20:23:06 GMT 2024","TestAwsSecret","test_aws_secret","",""
"","1","test__release_only_prerelease_properly_formatted_semvar__returns_false","tests.unit.backend.layers.utils","Fri Dec 06 20:23:06 GMT 2024","passed","Fri Dec 06 20:23:06 GMT 2024","TestSemvarUtils","test_semvar_utils","",""
"
        A collection version should be updated when using `update_collection`
        ","5","test_update_collection_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestUpdateCollection","test_business","",""
"","11","test__convert_ndarray_to_cxg_dense_array__writes_successfully","tests.unit.processing","Fri Dec 06 20:24:50 GMT 2024","passed","Fri Dec 06 20:24:50 GMT 2024","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"","12","test__convert_matrices_to_cxg_arrays__sparse_array_only_store_nonzeros_empty_array","tests.unit.processing","Fri Dec 06 20:24:50 GMT 2024","passed","Fri Dec 06 20:24:50 GMT 2024","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"","1","test_type_inference[parameters78]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","367","test__schema4__filter_request_with_empty_criteria__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Fri Dec 06 20:23:41 GMT 2024","passed","Fri Dec 06 20:23:41 GMT 2024","WmgApiV2Tests","test_v2","",""
"","2","test__query_missing_organism__request_returns_400","tests.unit.backend.wmg.api","Fri Dec 06 20:23:39 GMT 2024","passed","Fri Dec 06 20:23:39 GMT 2024","WmgApiV2Tests","test_v2","",""
"
        Processing starts when an update of a dataset is uploaded by its ID by the collection owner.
        ","3","test__upload_update_by_dataset_id_owner__OK","tests.unit.processing","Fri Dec 06 20:24:51 GMT 2024","passed","Fri Dec 06 20:24:51 GMT 2024","TestDatasetSubmissions","test_dataset_submissions","",""
"
        Unable to publish a revision with no datasets.
        ","9","test__publish_revision_with_all_removed_datasets__409","tests.unit.backend.layers.api","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestPublishRevision","test_portal_api","",""
"","3","test__published_doi_used_if_exists_for_preprint","tests.unit.backend.common","Fri Dec 06 20:23:07 GMT 2024","passed","Fri Dec 06 20:23:07 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"","9","test__get_collection_with_x_approximate_distribution_none__OK","tests.unit.backend.layers.api","Fri Dec 06 20:22:53 GMT 2024","passed","Fri Dec 06 20:22:53 GMT 2024","TestGetCollectionID","test_curation_api","",""
"","4","test_view_non_owned_private_collection__ok","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestCollectionsCurators","test_portal_api","",""
"","3","test_delete_non_owned_private_collection_as_super_curator__ok","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestCollectionsCurators","test_portal_api","",""
"
        ProcessDownloadValidate should:
        1. Download the h5ad artifact
        2. set validation status to VALID
        3. Set upload status to UPLOADED
        4. set h5ad status to UPLOADED
        5. upload the original file to S3
        6. upload the labeled file to S3
        ","7","test_process_download_validate_success","tests.unit.processing","Fri Dec 06 20:25:33 GMT 2024","passed","Fri Dec 06 20:25:33 GMT 2024","ProcessingTest","test_process_validate","",""
"","7","test__post_revision_by_collection_version_id_403","tests.unit.backend.layers.api","Fri Dec 06 20:22:55 GMT 2024","passed","Fri Dec 06 20:22:55 GMT 2024","TestPostRevision","test_curation_api","",""
"","0","test_adata_with_canonical_X","tests.unit.processing","Fri Dec 06 20:25:33 GMT 2024","passed","Fri Dec 06 20:25:33 GMT 2024","TestEnforceCanonical","test_matrix_utils","",""
"","0","test__link__INVALID[raw_data-google]","tests.unit.backend.layers.common","Fri Dec 06 20:22:59 GMT 2024","passed","Fri Dec 06 20:22:59 GMT 2024","","test_validation","",""
"
        A dataset can be added to a collection when `ingest_dataset` is called.
        The resulting dataset should be empty and in a state ready for processing.
        ","1","test_add_dataset_to_unpublished_collection_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","12","test__clean_up","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_rollback","",""
"","132","test_get_collection_dynamic_fields","tests.unit.backend.layers.api","Fri Dec 06 20:22:53 GMT 2024","passed","Fri Dec 06 20:22:53 GMT 2024","TestGetCollectionID","test_curation_api","",""
"
        A tombstoned Collection's versions can only be obtained if the `get_tombstoned` flag is explicitly set to True
        ","17","test_get_collection_version_for_tombstoned_collection","tests.unit.backend.layers.business","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestGetCollectionVersion","test_business","",""
"
        A collection version can only be created on an existing collection
        ","0","test_create_collection_version_fails_if_collection_not_exists","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","1","test_type_inference[parameters56]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"
        The order of the datasets in a collection version is set using `set_collection_version_datasets_order`.
        ","9","test_set_collection_version_datasets_order_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestSetCollectionVersionDatasetsOrder","test_business","",""
"","3","test__delete_key__202","tests.unit.backend.layers.auth","Fri Dec 06 20:22:57 GMT 2024","passed","Fri Dec 06 20:22:57 GMT 2024","TestKeys","test_auth_keys","",""
"","10","test__convert_matrices_to_cxg_arrays__dense_array_writes_successfully","tests.unit.processing","Fri Dec 06 20:24:50 GMT 2024","passed","Fri Dec 06 20:24:50 GMT 2024","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"","12","test__get_only_private_collections_with_auth__OK","tests.unit.backend.layers.api","Fri Dec 06 20:22:53 GMT 2024","passed","Fri Dec 06 20:22:53 GMT 2024","TestGetCollections","test_curation_api","",""
"","11","test_update_metadata__missing_rds","tests.unit.processing","Fri Dec 06 20:24:50 GMT 2024","passed","Fri Dec 06 20:24:50 GMT 2024","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","1","test_type_inference[parameters86]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","2","test_create_migration_revision__published_no_revision","tests.unit.processing.schema_migration","Fri Dec 06 20:24:49 GMT 2024","passed","Fri Dec 06 20:24:49 GMT 2024","TestCollectionMigrate","test_collection_migrate","",""
"","1","test_type_inference[parameters90]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","1","test_type_inference[parameters0]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"
        Successfully raises exception for ensembl IDs that do not exist
        ","33","test_incorrect_gene_ids","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","GeneInfoAPIv1Tests","test_gene_info","",""
"
        When publishing a collection that contains a new dataset, `published_at` for the new dataset should be updated
        ","16","test_dataset_published_at_with_new_dataset_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","1","test_get_failure_slack_notification_message_with_dataset_not_found","tests.unit.processing","Fri Dec 06 20:25:33 GMT 2024","passed","Fri Dec 06 20:25:33 GMT 2024","","test_handle_error","",""
"","0","test_type_inference[parameters14]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"
        When publishing a revision - and there is a change in DOI - collection and artifacts should be updated.
        ","15","test_publish_revision_changed_doi_collection_updated_ok","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","4","test__post_collection_adds_publisher_metadata","tests.unit.backend.layers.api","Fri Dec 06 20:22:56 GMT 2024","passed","Fri Dec 06 20:22:56 GMT 2024","TestCollection","test_portal_api","",""
"","70","test__delete_tombstone_collection","tests.unit.backend.layers.api","Fri Dec 06 20:22:52 GMT 2024","passed","Fri Dec 06 20:22:53 GMT 2024","TestDeleteCollection","test_curation_api","",""
"
        Attempting to update a dataset with an invalid title raises an exception.
        ","3","test_update_dataset_artifact_metadata_invalid_title_error","tests.unit.backend.layers.business","Fri Dec 06 20:22:58 GMT 2024","passed","Fri Dec 06 20:22:58 GMT 2024","TestUpdateDataset","test_business","",""
"","5805","test__markers_returns_200_and_empty_dictionary_for_bad_celltypes","tests.unit.backend.wmg.api","Fri Dec 06 20:23:33 GMT 2024","passed","Fri Dec 06 20:23:39 GMT 2024","WmgApiV2Tests","test_v2","",""
"","4","test__update_collection__OK","tests.unit.backend.layers.api","Fri Dec 06 20:22:53 GMT 2024","passed","Fri Dec 06 20:22:53 GMT 2024","TestPatchCollectionID","test_curation_api","",""
"","177794","test__ontology_tree_builder","tests.unit.backend.cellguide.pipeline","Fri Dec 06 20:24:12 GMT 2024","passed","Fri Dec 06 20:27:09 GMT 2024","OntologyTreeBuilderTests","test_ontology_tree","",""
"","3","test_has_valid_artifact_statuses__invalid_rds_status_0","tests.unit.processing","Fri Dec 06 20:24:51 GMT 2024","passed","Fri Dec 06 20:24:51 GMT 2024","TestValidArtifactStatuses","test_dataset_metadata_update","",""
"","1","test_type_inference[parameters45]","tests.unit.processing","Fri Dec 06 20:25:36 GMT 2024","passed","Fri Dec 06 20:25:36 GMT 2024","","test_type_conversion_utils","",""
"","0","test_sanitize_api_query_dict[input_query3-expected_sanitized_query3]","tests.unit.backend.wmg.api.common","Fri Dec 06 20:23:27 GMT 2024","passed","Fri Dec 06 20:23:27 GMT 2024","","test_wmg_api_helpers","",""
"","46","test_custom_secret_name","tests.unit.backend.layers.utils","Fri Dec 06 20:23:06 GMT 2024","passed","Fri Dec 06 20:23:06 GMT 2024","TestSecretConfig","test_secret_config","",""
