INFO     wmg-v2-api:v2.py:102 PRATHAP!!! Profiling expression_summary:
         4650 function calls (4608 primitive calls) in 0.017 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 dataframe_.py:15(check_dataframe_deps)
        2    0.000    0.000    0.000    0.000 {method 'nonempty_domain' of 'tiledb.libtiledb.Array' objects}
       68    0.000    0.000    0.000    0.000 ctx.py:425(from_pybind11)
        8    0.000    0.000    0.000    0.000 version.py:186(__init__)
      166    0.000    0.000    0.000    0.000 generic.py:45(_instancecheck)
        4    0.000    0.000    0.000    0.000 construction.py:493(sanitize_array)
        2    0.000    0.000    0.000    0.000 concat.py:631(_get_new_axes)
        2    0.000    0.000    0.000    0.000 multi.py:1108(_engine)
        2    0.000    0.000    0.000    0.000 concat.py:633(<listcomp>)
        2    0.000    0.000    0.000    0.000 query.py:66(get_indexed_dims_to_lookup_query_criteria)
        2    0.000    0.000    0.000    0.000 algorithms.py:269(_get_hashtable_algo)
       44    0.000    0.000    0.000    0.000 numerictypes.py:356(issubdtype)
       70    0.000    0.000    0.000    0.000 ctx.py:404(__init__)
       28    0.000    0.000    0.000    0.000 attribute.py:102(dtype)
        2    0.000    0.000    0.000    0.000 concat.py:199(<listcomp>)
        2    0.000    0.000    0.000    0.000 query.py:69(get_attrs_for_cube_query)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 concat.py:278(_get_mgr_concatenation_plan)
        2    0.000    0.000    0.000    0.000 span.py:546(__exit__)
        2    0.000    0.000    0.000    0.000 tracer.py:783(trace)
        2    0.000    0.000    0.000    0.000 span.py:260(finish)
        2    0.000    0.000    0.000    0.000 query.py:70(<listcomp>)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
        2    0.000    0.000    0.000    0.000 span.py:272(_finish_ns)
       10    0.000    0.000    0.000    0.000 multirange_indexing.py:381(<genexpr>)
        2    0.000    0.000    0.000    0.000 algorithms.py:287(_check_object_for_strings)
       12    0.000    0.000    0.000    0.000 compute.py:334(cast)
        2    0.000    0.000    0.000    0.000 algorithms.py:1795(safe_sort)
        2    0.000    0.000    0.000    0.000 tracer.py:750(_on_span_finish)
        2    0.000    0.000    0.000    0.000 tracer.py:572(_start_span)
       20    0.000    0.000    0.000    0.000 base.py:286(is_dtype)
        2    0.000    0.000    0.000    0.000 base.py:7396(_maybe_cast_data_without_dtype)
        6    0.000    0.000    0.000    0.000 common.py:235(asarray_tuplesafe)
        4    0.000    0.000    0.000    0.000 managers.py:997(__init__)
        2    0.000    0.000    0.000    0.000 concat.py:638(_get_comb_axis)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
        2    0.000    0.000    0.000    0.000 pandas_compat.py:943(_reconstruct_index)
       10    0.000    0.000    0.000    0.000 array_schema.py:257(domain)
      166    0.000    0.000    0.000    0.000 generic.py:40(_check)
        2    0.000    0.000    0.000    0.000 api.py:78(get_objs_combined_axis)
        4    0.000    0.000    0.000    0.000 managers.py:1040(_verify_integrity)
        2    0.000    0.000    0.000    0.000 base.py:2824(hasnans)
        2    0.000    0.000    0.000    0.000 multi.py:302(__new__)
        2    0.000    0.000    0.000    0.000 api.py:122(_get_combined_index)
        2    0.000    0.000    0.000    0.000 base.py:5464(equals)
        2    0.000    0.000    0.000    0.000 pandas_compat.py:1187(<listcomp>)
  226/194    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       88    0.000    0.000    0.000    0.000 numerictypes.py:282(issubclass_)
        4    0.000    0.000    0.000    0.000 construction.py:744(_try_cast)
        8    0.000    0.000    0.000    0.000 {method 'attr' of 'tiledb.libtiledb.Array' objects}
        2    0.000    0.000    0.000    0.000 range.py:118(__new__)
        2    0.000    0.000    0.000    0.000 subarray.py:20(__init__)
       34    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
        2    0.000    0.000    0.000    0.000 query.py:67(<listcomp>)
        2    0.000    0.000    0.000    0.000 base.py:1268(copy)
      106    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:404(parent)
        2    0.000    0.000    0.000    0.000 query.py:72(get_dims_for_cube_query)
       16    0.000    0.000    0.000    0.000 domain.py:93(<genexpr>)
        4    0.000    0.000    0.000    0.000 numeric.py:289(full)
        2    0.000    0.000    0.000    0.000 {method 'query' of 'tiledb.libtiledb.SparseArrayImpl' objects}
        4    0.000    0.000    0.000    0.000 base.py:588(_dtype_to_subclass)
       12    0.000    0.000    0.000    0.000 {pyarrow._compute.call_function}
        2    0.000    0.000    0.000    0.000 take.py:57(take_nd)
        2    0.000    0.000    0.000    0.000 base.py:2811(_isnan)
        2    0.000    0.000    0.000    0.000 dtypes.py:544(update_dtype)
       34    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        4    0.000    0.000    0.000    0.000 provider.py:136(active)
        2    0.000    0.000    0.000    0.000 missing.py:108(isna)
        6    0.000    0.000    0.000    0.000 multirange_indexing.py:169(dim_ranges_from_selection)
        2    0.000    0.000    0.000    0.000 missing.py:191(_isna)
        8    0.000    0.000    0.000    0.000 base.py:54(shape)
        2    0.000    0.000    0.000    0.000 multirange_indexing.py:665(_update_df_from_meta)
        2    0.000    0.000    0.000    0.000 __init__.py:299(loads)
      182    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        6    0.000    0.000    0.000    0.000 common.py:427(is_period_dtype)
        2    0.000    0.000    0.000    0.000 take.py:120(_take_nd_ndarray)
        4    0.000    0.000    0.000    0.000 frame.py:609(__init__)
        2    0.000    0.000    0.000    0.000 subarray.py:53(add_ranges)
        2    0.000    0.000    0.000    0.000 tracer.py:855(current_span)
        8    0.000    0.000    0.000    0.000 base.py:7372(maybe_extract_name)
        2    0.000    0.000    0.000    0.000 query.py:73(<listcomp>)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(copyto)
        2    0.000    0.000    0.000    0.000 {method 'factorize' of 'pandas._libs.hashtable.StringHashTable' objects}
        2    0.000    0.000    0.000    0.000 warnings.py:130(filterwarnings)
       22    0.000    0.000    0.000    0.000 common.py:1591(_is_dtype_type)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        2    0.000    0.000    0.000    0.000 concat.py:648(_get_concat_axis)
        2    0.000    0.000    0.000    0.000 __init__.py:183(dumps)
        6    0.000    0.000    0.000    0.000 common.py:352(is_datetime64tz_dtype)
        2    0.000    0.000    0.000    0.000 {pyarrow.lib.schema}
        8    0.000    0.000    0.000    0.000 contextlib.py:279(helper)
      214    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        2    0.000    0.000    0.000    0.000 decoder.py:332(decode)
        4    0.000    0.000    0.000    0.000 common.py:501(is_categorical_dtype)
        8    0.000    0.000    0.000    0.000 construction.py:399(extract_array)
        2    0.000    0.000    0.000    0.000 base.py:1752(_validate_names)
        6    0.000    0.000    0.000    0.000 dtypes.py:977(is_dtype)
        2    0.000    0.000    0.000    0.000 multi.py:794(_set_levels)
        6    0.000    0.000    0.000    0.000 domain.py:166(dim)
        2    0.000    0.000    0.000    0.000 cast.py:1178(maybe_infer_to_datetimelike)
        2    0.000    0.000    0.000    0.000 encoder.py:182(encode)
        8    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
       12    0.000    0.000    0.000    0.000 base.py:5304(__getitem__)
        8    0.000    0.000    0.000    0.000 contextlib.py:130(__enter__)
        6    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       10    0.000    0.000    0.000    0.000 base.py:690(_simple_new)
        2    0.000    0.000    0.000    0.000 missing.py:460(array_equivalent)
        8    0.000    0.000    0.000    0.000 version.py:503(_cmpkey)
        4    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 provider.py:96(_update_active)
        8    0.000    0.000    0.000    0.000 common.py:162(is_object_dtype)
        2    0.000    0.000    0.000    0.000 base.py:881(_engine)
       10    0.000    0.000    0.000    0.000 multirange_indexing.py:174(<genexpr>)
        4    0.000    0.000    0.000    0.000 provider.py:130(activate)
        4    0.000    0.000    0.000    0.000 algorithms.py:197(_reconstruct_data)
        6    0.000    0.000    0.000    0.000 base.py:821(_view)
       31    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        6    0.000    0.000    0.000    0.000 typing.py:993(__instancecheck__)
        6    0.000    0.000    0.000    0.000 blocks.py:2186(check_ndim)
        4    0.000    0.000    0.000    0.000 generic.py:259(__init__)
       24    0.000    0.000    0.000    0.000 base.py:56(<genexpr>)
        2    0.000    0.000    0.000    0.000 algorithms.py:117(_ensure_data)
        2    0.000    0.000    0.000    0.000 concat.py:708(_concat_indexes)
        6    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        2    0.000    0.000    0.000    0.000 generic.py:5844(__finalize__)
        8    0.000    0.000    0.000    0.000 contextlib.py:102(__init__)
        4    0.000    0.000    0.000    0.000 _methods.py:54(_any)
       90    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x55b2c2bde9a0}
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(cumsum)
        2    0.000    0.000    0.000    0.000 dtypes.py:208(_from_values_or_dtype)
       20    0.000    0.000    0.000    0.000 array_schema.py:345(has_attr)
        6    0.000    0.000    0.000    0.000 dimension.py:182(dtype)
        2    0.000    0.000    0.000    0.000 trace.py:210(on_span_finish)
        2    0.000    0.000    0.000    0.000 missing.py:268(_isna_array)
        6    0.000    0.000    0.000    0.000 common.py:1246(is_float_dtype)
        2    0.000    0.000    0.000    0.000 multi.py:119(_codes_to_ints)
        2    0.000    0.000    0.000    0.000 span.py:100(__init__)
        2    0.000    0.000    0.000    0.000 encoder.py:204(iterencode)
        4    0.000    0.000    0.000    0.000 multiarray.py:1071(copyto)
        6    0.000    0.000    0.000    0.000 _dtype.py:344(_name_get)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        2    0.000    0.000    0.000    0.000 base.py:5377(append)
        8    0.000    0.000    0.000    0.000 multirange_indexing.py:108(iter_ranges)
        2    0.000    0.000    0.000    0.000 managers.py:172(blknos)
        4    0.000    0.000    0.000    0.000 base.py:830(_rename)
        8    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 missing.py:564(_array_equivalent_object)
        4    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        2    0.000    0.000    0.000    0.000 multi.py:988(_set_codes)
        6    0.000    0.000    0.000    0.000 typing.py:1154(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 pandas_compat.py:835(_get_extension_dtypes)
        6    0.000    0.000    0.000    0.000 blocks.py:2091(maybe_coerce_values)
       16    0.000    0.000    0.000    0.000 multirange_indexing.py:62(timing)
        2    0.000    0.000    0.000    0.000 {method '_rebuild_blknos_and_blklocs' of 'pandas._libs.internals.BlockManager' objects}
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2497(cumsum)
        6    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        6    0.000    0.000    0.000    0.000 blocks.py:2120(get_block_type)
       31    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 multi.py:783(levels)
       16    0.000    0.000    0.000    0.000 managers.py:1042(<genexpr>)
        2    0.000    0.000    0.000    0.000 missing.py:309(_isna_string_dtype)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
       20    0.000    0.000    0.000    0.000 attribute.py:111(name)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array_tuples}
        4    0.000    0.000    0.000    0.000 multi.py:815(<genexpr>)
        6    0.000    0.000    0.000    0.000 blocks.py:2228(extract_pandas_array)
       12    0.000    0.000    0.000    0.000 common.py:1487(is_ea_or_datetimelike_dtype)
        4    0.000    0.000    0.000    0.000 cast.py:1004(coerce_indexer_dtype)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:51(_wrapfunc)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:821(get)
        2    0.000    0.000    0.000    0.000 re.py:249(compile)
        4    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 trace.py:202(on_span_start)
       28    0.000    0.000    0.000    0.000 multirange_indexing.py:237(array)
        4    0.000    0.000    0.000    0.000 common.py:790(is_unsigned_integer_dtype)
        4    0.000    0.000    0.000    0.000 array_schema.py:153(__iter__)
        4    0.000    0.000    0.000    0.000 domain.py:91(__iter__)
        4    0.000    0.000    0.000    0.000 multirange_indexing.py:100(to_scalar)
        4    0.000    0.000    0.000    0.000 provider.py:46(activate)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(concatenate)
       80    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       16    0.000    0.000    0.000    0.000 dimension.py:191(name)
        2    0.000    0.000    0.000    0.000 re.py:288(_compile)
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
      106    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 multi.py:788(<listcomp>)
        4    0.000    0.000    0.000    0.000 multi.py:1004(<genexpr>)
        2    0.000    0.000    0.000    0.000 concat.py:476(<listcomp>)
        2    0.000    0.000    0.000    0.000 array_schema.py:173(sparse)
        2    0.000    0.000    0.000    0.000 pandas_compat.py:1194(_add_any_metadata)
        2    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
        2    0.000    0.000    0.000    0.000 base.py:5116(_get_engine_target)
       20    0.000    0.000    0.000    0.000 base.py:925(__len__)
       28    0.000    0.000    0.000    0.000 version.py:205(<genexpr>)
        2    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_int64_int64}
        2    0.000    0.000    0.000    0.000 range.py:173(_simple_new)
       26    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_list_like}
        4    0.000    0.000    0.000    0.000 frozen.py:70(__getitem__)
        4    0.000    0.000    0.000    0.000 common.py:736(is_signed_integer_dtype)
        2    0.000    0.000    0.000    0.000 os.py:675(__getitem__)
        2    0.000    0.000    0.000    0.000 __init__.py:77(_get_metas_to_propagate)
        2    0.000    0.000    0.000    0.000 decoder.py:343(raw_decode)
        8    0.000    0.000    0.000    0.000 {built-in method tiledb.main.use_stats}
        4    0.000    0.000    0.000    0.000 typing.py:306(inner)
       10    0.000    0.000    0.000    0.000 construction.py:461(ensure_wrapped_if_datetimelike)
       10    0.000    0.000    0.000    0.000 inference.py:325(is_hashable)
        2    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       14    0.000    0.000    0.000    0.000 base.py:870(_reset_identity)
        6    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        6    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
        2    0.000    0.000    0.000    0.000 common.py:1725(validate_all_hashable)
       12    0.000    0.000    0.000    0.000 common.py:151(cast_scalar_indexer)
        2    0.000    0.000    0.000    0.000 cast.py:1763(construct_1d_object_array_from_listlike)
        8    0.000    0.000    0.000    0.000 domain.py:117(ndim)
        4    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 categorical.py:764(codes)
        4    0.000    0.000    0.000    0.000 ctx.py:495(default_ctx)
        6    0.000    0.000    0.000    0.000 blocks.py:236(make_block_same_class)
        2    0.000    0.000    0.000    0.000 common.py:192(all_none)
       12    0.000    0.000    0.000    0.000 range.py:946(__len__)
       14    0.000    0.000    0.000    0.000 common.py:148(<lambda>)
        6    0.000    0.000    0.000    0.000 _hooks.py:115(emit)
       20    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
        4    0.000    0.000    0.000    0.000 common.py:1433(is_extension_array_dtype)
        4    0.000    0.000    0.000    0.000 construction.py:676(_sanitize_ndim)
        6    0.000    0.000    0.000    0.000 common.py:116(ensure_python_int)
        2    0.000    0.000    0.000    0.000 range.py:887(_concat)
        2    0.000    0.000    0.000    0.000 take.py:554(_take_preprocess_indexer_and_fill_value)
        2    0.000    0.000    0.000    0.000 api.py:108(_get_distinct_objs)
        2    0.000    0.000    0.000    0.000 frame.py:874(shape)
        8    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 multi.py:3934(_coerce_indexer_frozen)
        8    0.000    0.000    0.000    0.000 dtypes.py:488(validate_ordered)
       30    0.000    0.000    0.000    0.000 blocks.py:213(mgr_locs)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        4    0.000    0.000    0.000    0.000 domain.py:179(has_dim)
        8    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        4    0.000    0.000    0.000    0.000 base.py:124(_reset_cache)
        2    0.000    0.000    0.000    0.000 api.py:104(<listcomp>)
        4    0.000    0.000    0.000    0.000 generic.py:570(_get_block_manager_axis)
        4    0.000    0.000    0.000    0.000 {built-in method numpy.array}
        2    0.000    0.000    0.000    0.000 algorithms.py:905(_re_wrap_factorize)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        6    0.000    0.000    0.000    0.000 api.py:84(maybe_infer_ndim)
        4    0.000    0.000    0.000    0.000 array_schema.py:267(nattr)
       24    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
        4    0.000    0.000    0.000    0.000 common.py:1751(pandas_dtype)
        4    0.000    0.000    0.000    0.000 generic.py:5881(<genexpr>)
        4    0.000    0.000    0.000    0.000 base.py:1820(_get_names)
        2    0.000    0.000    0.000    0.000 context.py:98(_with_span)
        6    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        2    0.000    0.000    0.000    0.000 pandas_compat.py:904(<listcomp>)
        4    0.000    0.000    0.000    0.000 flags.py:49(__init__)
       14    0.000    0.000    0.000    0.000 common.py:146(classes)
        8    0.000    0.000    0.000    0.000 attribute.py:164(isnullable)
        4    0.000    0.000    0.000    0.000 numeric.py:1873(isscalar)
        8    0.000    0.000    0.000    0.000 concat.py:705(_combine_concat_plans)
        4    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        2    0.000    0.000    0.000    0.000 multirange_indexing.py:221(__init__)
        2    0.000    0.000    0.000    0.000 base.py:2783(_is_multi)
        4    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int8}
        2    0.000    0.000    0.000    0.000 trace.py:290(_queue_span_count_metrics)
        8    0.000    0.000    0.000    0.000 subarray.py:69(<genexpr>)
        8    0.000    0.000    0.000    0.000 attribute.py:174(isvar)
        2    0.000    0.000    0.000    0.000 trace.py:124(on_span_finish)
        6    0.000    0.000    0.000    0.000 concat.py:354(__init__)
       14    0.000    0.000    0.000    0.000 query.py:201(depluralize)
        2    0.000    0.000    0.000    0.000 types.py:176(__get__)
        6    0.000    0.000    0.000    0.000 multirange_indexing.py:246(return_incomplete)
        4    0.000    0.000    0.000    0.000 common.py:1744(<genexpr>)
       12    0.000    0.000    0.000    0.000 blocks.py:823(shape)
        4    0.000    0.000    0.000    0.000 version.py:76(__lt__)
       20    0.000    0.000    0.000    0.000 base.py:5090(_values)
        8    0.000    0.000    0.000    0.000 generic.py:550(_get_axis_number)
        2    0.000    0.000    0.000    0.000 __init__.py:1455(debug)
        2    0.000    0.000    0.000    0.000 algorithms.py:235(_ensure_arraylike)
        2    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 construction.py:713(_sanitize_str_dtypes)
       32    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        2    0.000    0.000    0.000    0.000 pandas_compat.py:892(_check_data_column_metadata_consistency)
        8    0.000    0.000    0.000    0.000 common.py:156(<lambda>)
       18    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        2    0.000    0.000    0.000    0.000 pandas_compat.py:1091(_get_multiindex_codes)
        2    0.000    0.000    0.000    0.000 concat.py:682(<listcomp>)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        2    0.000    0.000    0.000    0.000 os.py:755(encode)
       20    0.000    0.000    0.000    0.000 typing.py:1737(cast)
       16    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
       18    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        2    0.000    0.000    0.000    0.000 generic.py:564(_get_axis)
        2    0.000    0.000    0.000    0.000 cast.py:527(maybe_promote)
        6    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        8    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 categorical.py:715(categories)
       16    0.000    0.000    0.000    0.000 version.py:518(<lambda>)
        2    0.000    0.000    0.000    0.000 multi.py:1112(<listcomp>)
        6    0.000    0.000    0.000    0.000 query.py:75(_transform_cube_index_name)
        4    0.000    0.000    0.000    0.000 multi.py:1436(_get_names)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        6    0.000    0.000    0.000    0.000 common.py:1420(is_1d_only_ea_dtype)
        2    0.000    0.000    0.000    0.000 concat.py:246(_maybe_reindex_columns_na_proxy)
        4    0.000    0.000    0.000    0.000 common.py:319(is_datetime64_dtype)
        2    0.000    0.000    0.000    0.000 base.py:5402(<setcomp>)
        2    0.000    0.000    0.000    0.000 take.py:326(_get_take_nd_function)
        2    0.000    0.000    0.000    0.000 pandas_compat.py:1202(<listcomp>)
        4    0.000    0.000    0.000    0.000 base.py:555(<genexpr>)
        2    0.000    0.000    0.000    0.000 base.py:839(is_)
        2    0.000    0.000    0.000    0.000 base.py:2281(_can_hold_na)
        2    0.000    0.000    0.000    0.000 endpoint_call_counter.py:30(on_span_finish)
        4    0.000    0.000    0.000    0.000 multi.py:551(<genexpr>)
        2    0.000    0.000    0.000    0.000 concat.py:625(_get_result_dim)
        8    0.000    0.000    0.000    0.000 span.py:228(finished)
        4    0.000    0.000    0.000    0.000 common.py:393(is_timedelta64_dtype)
        2    0.000    0.000    0.000    0.000 multirange_indexing.py:598(_iter_attr_names)
        8    0.000    0.000    0.000    0.000 base.py:1734(name)
        8    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        6    0.000    0.000    0.000    0.000 generic.py:664(ndim)
        2    0.000    0.000    0.000    0.000 common.py:531(convert_to_list_like)
       12    0.000    0.000    0.000    0.000 {built-in method pyarrow.lib.ensure_type}
        6    0.000    0.000    0.000    0.000 _dtype.py:330(_name_includes_bit_suffix)
        2    0.000    0.000    0.000    0.000 flags.py:85(allows_duplicate_labels)
        2    0.000    0.000    0.000    0.000 inference.py:188(is_array_like)
        8    0.000    0.000    0.000    0.000 common.py:151(classes_and_not_datetimelike)
       12    0.000    0.000    0.000    0.000 pandas_compat.py:920(<lambda>)
        2    0.000    0.000    0.000    0.000 algorithms.py:855(resolve_na_sentinel)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 span.py:563(_is_top_level)
        4    0.000    0.000    0.000    0.000 __init__.py:1724(isEnabledFor)
        2    0.000    0.000    0.000    0.000 multirange_indexing.py:606(_iter_dim_names)
        4    0.000    0.000    0.000    0.000 range.py:896(<genexpr>)
        4    0.000    0.000    0.000    0.000 frame.py:857(axes)
        8    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
        2    0.000    0.000    0.000    0.000 {pandas._libs.internals.get_blkno_placements}
       10    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
        4    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        4    0.000    0.000    0.000    0.000 base.py:574(_ensure_array)
        8    0.000    0.000    0.000    0.000 version.py:491(_parse_local_version)
       10    0.000    0.000    0.000    0.000 dtypes.py:577(categories)
        4    0.000    0.000    0.000    0.000 common.py:196(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
